pmid,has_online_dataset,pmid_found_in_dbs,ochsner_found_any_data,ochsner_found_geo_data,ochsner_found_arrayexpress_data,ochsner_found_smd_data,ochsner_data_ids,pubmed_is_humans,pubmed_is_animals,pubmed_is_mice,pubmed_is_fungi,pubmed_is_bacteria,pubmed_is_plants,pubmed_is_viruses,pubmed_is_cultured_cells,pubmed_is_cancer,pubmed_date_published,approx_date_published,pubmed_authors,pubmed_journal,pubmed_number_times_cited_in_pmc,impact_factor,discipline_journal,accession,in_centralized_db,data_available,pmids_from_links,pmids_from_links_in_ochsner_set,centralized_link_to_ochsner_pmid,if_no_link_then_what,dataset_in_ochsner,pmid_from_ochsner,pmid_from_links_or_ochsner,release_date,submission_date,submitter,contributors,species,number_samples,array_design,in_arrayexpress,in_geo,ochsner_journal,ochsner_other,journal_policy_requires
17456796,1,0,1,1,0,0,GSE3809,1,1,1,0,0,0,0,0,0,2007 Jul,7/1/07,"Ricketts ML, Boekschoten MV, Kreeft AJ, Hooiveld GJ, Moen CJ, Frants RR, Kasanmoentalib S, Post SM, Princen HM, Porter JG, Katan MB, Hofker MH, Moore DD",Mol Endocrinol,1,5.337,1,GSE3809,1,1,,,0,no_citation,TRUE,['17456796'],17456796,1-Jul-06,12-Dec-05,Marten H. Hofker,None,Mus musculus,8,GPL3239: MouseGEM203caf,0,1,0,0,0
17638893,1,1,1,1,0,0,GSE6043,1,0,0,0,0,0,0,1,1,2007 Jul 15,7/1/07,"Larsson O, Li S, Issaenko OA, Avdulov S, Peterson M, Smith K, Bitterman PB, Polunovsky VA",Cancer Res,5,7.672,1,GSE6043,1,1,[u'17638893'],[u'17638893'],1,,TRUE,['17638893'],17638893,16-Oct-07,16-Oct-06,Ola Larsson,Larsson O,Homo sapiens,9,GPL4454: Affymetrix GeneChip Human Genome U133 Plus 2.0 Array based on a custom CDF,0,1,0,0,1
17616710,1,1,1,1,0,0,GSE6917,0,1,0,0,0,0,0,0,1,2007 Jul 1,7/1/07,"Reen RK, Dombkowski AA, Kresty LA, Cukovic D, Mele JM, Salagrama S, Nines R, Stoner GD",Cancer Res,0,7.672,1,GSE6917,1,1,[u'17616710'],[u'17616710'],1,,TRUE,['17616710'],17616710,18-Jul-07,30-Jan-07,Gary D Stoner,Reen RK,Rattus norvegicus,12,GPL2877: Agilent-013162 Whole Rat Genome Microarray G4131A (Feature Number version),1,1,0,0,1
17591970,1,1,1,1,0,0,GSE7377,1,0,0,0,0,0,0,0,1,2007 Jul,7/1/07,"Lee S, Medina D, Tsimelzon A, Mohsin SK, Mao S, Wu Y, Allred DC",Am J Pathol,2,5.487,1,GSE7377,1,1,[u'17591970'],[u'17591970'],1,,TRUE,['17591970'],17591970,28-Mar-07,27-Mar-07,Sangjun Lee,Lee S,Homo sapiens,16,GPL1352: [U133_X3P] Affymetrix Human X3P Array,1,1,0,0,0
17470548,1,1,1,1,0,0,GSE7648,1,1,1,0,0,0,0,0,0,2007 Jul,7/1/07,"Kasler HG, Verdin E",Mol Cell Biol,0,6.42,1,GSE7468,1,1,[u'17470548'],[u'17470548'],1,,TRUE,['17470548'],17470548,4-Nov-07,5-Apr-07,Eric Verdin,Kasler HG,Mus musculus,74,GPL5064: Gladstone Core Operon Mouse V 2.0 spotted array,0,1,0,0,1
17579077,1,1,1,1,0,0,GSE7586,1,0,0,0,0,0,0,0,1,2007 Jul 1,7/1/07,"Muehlenbachs A, Fried M, Lachowitzer J, Mutabingwa TK, Duffy PE",J Immunol,3,6.068,1,GSE7586,1,1,[u'17579077'],[u'17579077'],1,,TRUE,['17579077'],17579077,1-Jul-07,23-Apr-07,Atis Muehlenbachs,Muehlenbachs A,Homo sapiens,20,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17611496,1,1,1,1,0,0,GSE8052,1,0,0,0,0,0,0,0,0,2007 Jul 26,7/1/07,"Moffatt MF, Kabesch M, Liang L, Dixon AL, Strachan D, Heath S, Depner M, von Berg A, Bufe A, Rietschel E, Heinzmann A, Simma B, Frischer T, Wong KC, Illig T, Vogelberg C, Weiland SK, von Mutius E, Abecasis GR, Farrall M, Gut IG, Lathrop GM, Cookson WO",Nature,28,28.751,0,GSE8052,1,1,[u'17611496'],[u'17611496'],1,,TRUE,['17611496'],17611496,1-Jul-07,7-Jun-07,Goncalo Abecasis,Moffatt MF,Homo sapiens,404,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17550896,1,1,1,1,0,0,GSE8175,0,0,0,1,0,0,0,0,1,2007 Jul 27,7/1/07,"Huarte M, Lan F, Kim T, Vaughn MW, Zaratiegui M, Martienssen RA, Buratowski S, Shi Y",J Biol Chem,5,5.581,1,GSE8175,1,1,[u'17550896'],[u'17550896'],1,,TRUE,['17550896'],17550896,14-Aug-07,19-Jun-07,Matthew Wayne Vaughn,Huarte M,Schizosaccharomyces pombe,2,GPL4749: CSHL S. pombe Genomic Tiling Microarray,0,1,0,0,1
17515612,1,1,1,1,0,0,GSE9253,1,0,0,0,0,0,0,1,1,2007 Jul,7/1/07,"Kininis M, Chen BS, Diehl AG, Isaacs GD, Zhang T, Siepel AC, Clark AG, Kraus WL",Mol Cell Biol,5,6.42,1,GSE9253,1,1,[u'17515612'],[u'17515612'],1,,TRUE,['17515612'],17515612,19-Oct-07,5-Oct-07,Lee Kraus,Kininis M,Homo sapiens,24,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,0,1,0,0,1
17395700,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Jul,7/1/07,"Yamazaki K, Suzuki K, Yamada E, Yamada T, Takeshita F, Matsumoto M, Mitsuhashi T, Obara T, Takano K, Sato K",Endocrinology,0,5.045,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17440046,0,,0,0,0,0,,1,1,0,0,0,0,0,1,1,2007 Jul,7/1/07,"Kino T, Ichijo T, Amin ND, Kesavapany S, Wang Y, Kim N, Rao S, Player A, Zheng YL, Garabedian MJ, Kawasaki E, Pant HC, Chrousos GP",Mol Endocrinol,0,5.337,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17591977,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Jul,7/1/07,"Volger OL, Fledderus JO, Kisters N, Fontijn RD, Moerland PD, Kuiper J, van Berkel TJ, Bijnens AP, Daemen MJ, Pannekoek H, Horrevoets AJ",Am J Pathol,0,5.487,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17491024,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Jul 13,7/1/07,"Armstrong VJ, Muzylak M, Sunters A, Zaman G, Saxon LK, Price JS, Lanyon LE",J Biol Chem,3,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17617570,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,2007 Jul 15,7/1/07,"Okuda M, Togawa A, Wada H, Nishikawa S",J Immunol,2,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17616664,0,,0,0,0,0,,1,0,0,0,0,0,1,1,1,2007 Jul 1,7/1/07,"Gramantieri L, Ferracin M, Fornari F, Veronese A, Sabbioni S, Liu CG, Calin GA, Giovannini C, Ferrazzi E, Grazi GL, Croce CM, Bolondi L, Negrini M",Cancer Res,11,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17638890,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Jul 15,7/1/07,"Mahon PC, Baril P, Bhakta V, Chelala C, Caulee K, Harada T, Lemoine NR",Cancer Res,0,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17644611,0,,0,0,0,0,,1,0,0,0,1,0,0,0,0,2007 Jul 31,7/1/07,"Blomberg C, Fernebro J, Dagerhamn J, Morfeldt E, Barocchi MA, Browall S, Moschioni M, Andersson M, Henriques F, Albiger B, Rappuoli R, Normark S",Proc Natl Acad Sci U S A,8,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17612490,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,2007 Jul 6,7/1/07,"Zhou Y, Blais A, Tsikitis M, Lents NH, Arias C, Lennon CJ, Kluger Y, Dynlacht BD",Mol Cell,9,13.156,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17463053,1,0,1,0,1,0,E-MEXP-1091,0,1,1,0,0,0,0,0,0,2007 Aug,8/1/07,"Dong H, Yauk CL, Williams A, Lee A, Douglas GR, Wade MG",Endocrinology,1,5.045,1,E-MEXP-1091,1,1,,,0,"INCOMPLETE CITATION, no PMID",TRUE,['17463053'],17463053,5/2/07,None,Hongyan Dong,Hongyan Dong,Mus musculus,25,A-AGIL-8: Agilent Mouse Microarray 011978 G4121A,1,0,0,0,0
17483295,1,0,1,0,0,0,http://bloodjournal.hematologylibrary.org/cgi/content/full/blood-2007-01-067579/DC1,1,0,0,0,0,0,0,0,1,2007 Aug 15,8/1/07,"Knoops L, Haas R, de Kemp S, Majoor D, Broeks A, Eldering E, de Boer JP, Verheij M, van Ostrom C, de Vries A, de Jong D",Blood,0,10.896,1,,0,1,,,0,,,,,,,,,Homo sapiens,,Other,0,0,1,0,1
17603093,1,1,1,1,0,0,GSE5916,1,1,1,0,0,0,0,1,0,2007 Aug 24,8/1/07,"Chen LC, Banaszynski LA, Ooi AG, Wandless TJ",J Biol Chem,3,5.581,1,GSE5916,1,1,[u'17603093'],[u'17603093'],1,,TRUE,['17603093'],17603093,27-Sep-07,26-Sep-06,Ling-Chun Chen,Chen L,Mus musculus,12,GPL4368: mod,0,1,0,0,1
17699800,1,1,1,1,0,0,GSE7215,1,0,0,0,0,0,0,1,1,2007 Aug 15,8/1/07,"Joo JH, Liao G, Collins JB, Grissom SF, Jetten AM",Cancer Res,4,7.672,1,GSE7215,1,1,"[u'17699800', u'18424438']",[u'17699800'],1,,TRUE,['17699800'],17699800,26-Feb-08,6-Mar-07,NIEHS Microarray Core,Joo J,Homo sapiens,4,GPL1708: Agilent-012391 Whole Human Genome Oligo Microarray G4112A (Feature Number version),1,1,0,0,1
17620369,1,1,1,1,0,0,GSE7224,1,0,0,0,0,0,1,0,0,2007 Aug,8/1/07,"Moutsopoulos NM, Nares S, Nikitakis N, Rangel Z, Wen J, Munson P, Sauk J, Wahl SM",Am J Pathol,1,5.487,1,GSE7224,1,1,[u'17620369'],[u'17620369'],1,,TRUE,['17620369'],17620369,31-Dec-07,8-Mar-07,Niki Moutsopoulos,Moutsopoulos NM,Homo sapiens,13,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,0,1,0,0,0
17671192,1,1,1,1,0,0,GSE7549,1,1,1,0,0,0,0,1,1,2007 Aug 1,8/1/07,"Horak CE, Lee JH, Elkahloun AG, Boissan M, Dumont S, Maga TK, Palmieri D, Lacombe ML, Meltzer PS, Steeg PS",Cancer Res,6,7.672,1,GSE7549,1,1,[u'17671192'],[u'17671192'],1,,TRUE,['17671192'],17671192,30-Apr-07,18-Apr-07,Christopher Pan,Elkahloun AG,Homo sapiens,11,GPL4608: Qiagen Human V3 35K Oligo array (HV3),0,1,0,0,1
17641048,1,1,1,1,0,0,GSE7767,0,1,1,0,1,0,0,0,1,2007 Aug 1,8/1/07,"Miyairi I, Tatireddigari VR, Mahdi OS, Rose LA, Belland RJ, Lu L, Williams RW, Byrne GI",J Immunol,3,6.068,1,GSE7767,1,1,[u'17641048'],[u'17641048'],1,,TRUE,['17641048'],17641048,15-Jul-07,9-May-07,Lorne A Rose,Miyairi I,Mus musculus,6,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,1,1,0,0,1
17699763,1,1,1,1,0,0,GSE7824,1,1,1,0,0,0,0,1,1,2007 Aug 15,8/1/07,"Nakamura T, Kuwai T, Kitadai Y, Sasaki T, Fan D, Coombes KR, Kim SJ, Fidler IJ",Cancer Res,0,7.672,1,GSE7824,1,1,[u'17699763'],[u'17699763'],1,,TRUE,['17699763'],17699763,21-Dec-07,16-May-07,Kevin R Coombes,Nakamura T,Homo sapiens,6,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17679089,1,1,1,1,0,0,GSE7868,1,0,0,0,0,0,0,1,1,2007 Aug 3,8/1/07,"Wang Q, Li W, Liu XS, Carroll JS, Keeton EK, Chinnaiyan AM, Pienta KJ, Brown M",Mol Cell,8,13.156,0,GSE7868,1,1,[u'17679089'],[u'17679089'],1,,TRUE,['17679089'],17679089,1-Sep-07,22-May-07,Wei Li,Wang Q,Homo sapiens,9,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17603471,1,1,1,1,0,0,GSE8024,0,1,1,0,0,0,0,0,0,2007 Aug 2,8/1/07,"Mikkelsen TS, Ku M, Jaffe DB, Issac B, Lieberman E, Giannoukos G, Alvarez P, Brockman W, Kim TK, Koche RP, Lee W, Mendenhall E, Presser A, Russ C, Xie X, Meissner A, Wernig M, Jaenisch R, Nusbaum C, Lander ES, Bernstein BE",Nature,93,28.751,0,GSE8024,1,1,[u'17603471'],[u'17603471'],1,,TRUE,['17603471'],17603471,25-Jun-07,5-Jun-07,Tarjei Mikkelsen,Mikkelsen TS,Mus musculus,8,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,1,1,0,0,1
17515606,1,1,1,1,0,0,GSE10913,1,1,1,0,0,0,0,0,1,2007 Aug,8/1/07,"Lee KY, Jeong JW, Wang J, Ma L, Martin JF, Tsai SY, Lydon JP, DeMayo FJ",Mol Cell Biol,4,6.42,1,GSE10913,1,1,[u'17515606'],[u'17515606'],1,,TRUE,['17515606'],17515606,21-Mar-08,20-Mar-08,Michael J Large,Lee KY,Mus musculus,6,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,0,1,0,0,1
17603471,1,1,1,1,0,0,GSE8024,0,1,1,0,0,0,0,0,0,2007 Aug 2,8/1/07,"Mikkelsen TS, Ku M, Jaffe DB, Issac B, Lieberman E, Giannoukos G, Alvarez P, Brockman W, Kim TK, Koche RP, Lee W, Mendenhall E, Presser A, Russ C, Xie X, Meissner A, Wernig M, Jaenisch R, Nusbaum C, Lander ES, Bernstein BE",Nature,93,28.751,0,GSE12241,1,1,[u'17603471'],[u'17603471'],1,,FALSE,,17603471,25-Jul-08,24-Jul-08,Tarjei Mikkelsen,Mikkelsen TS,Mus musculus,21,GPL7095: Broad-Mouse-Illumina-Genome-Analyzer-ChIPSeq (2007),1,1,0,0,1
17478552,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Aug,8/1/07,"Liang F, Kapoun AM, Lam A, Damm DL, Quan D, Protter AA",Endocrinology,0,5.045,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17505060,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Aug,8/1/07,"Cai C, Hsieh CL, Omwancha J, Zheng Z, Chen SY, Baert JL, Shemshedini L",Mol Endocrinol,1,5.337,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17553792,0,,0,0,0,0,,0,1,1,0,0,0,1,0,1,2007 Aug 31,8/1/07,"Fulzele K, DiGirolamo DJ, Liu Z, Xu J, Messina JL, Clemens TL",J Biol Chem,1,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17556363,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,2007 Aug 10,8/1/07,"Cohen SE, Kokkotou E, Biddinger SB, Kondo T, Gebhardt R, Kratzsch J, Mantzoros CS, Kahn CR",J Biol Chem,1,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17565986,0,,0,0,0,0,,1,0,0,0,0,0,1,1,1,2007 Aug 10,8/1/07,"Bush CR, Havens JM, Necela BM, Su W, Chen L, Yanagisawa M, Anastasiadis PZ, Guerra R, Luxon BA, Thompson EA",J Biol Chem,2,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17565990,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,2007 Aug 31,8/1/07,"Mus F, Dubini A, Seibert M, Posewitz MC, Grossman AR",J Biol Chem,4,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17591776,0,,0,0,0,0,,1,1,1,0,0,0,0,0,0,2007 Aug 24,8/1/07,"Saheki T, Iijima M, Li MX, Kobayashi K, Horiuchi M, Ushikai M, Okumura F, Meng XJ, Inoue I, Tajima A, Moriyama M, Eto K, Kadowaki T, Sinasac DS, Tsui LC, Tsuji M, Okano A, Kobayashi T",J Biol Chem,0,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17597072,0,,0,0,0,0,,1,1,1,0,0,0,0,0,0,2007 Aug 24,8/1/07,"Xu S, Witmer PD, Lumayag S, Kovacs B, Valle D",J Biol Chem,7,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17641034,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Aug 1,8/1/07,"Touma M, Antonini V, Kumar M, Osborn SL, Bobenchik AM, Keskin DB, Connolly JE, Grusby MJ, Reinherz EL, Clayton LK",J Immunol,0,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17562867,0,,0,0,0,0,,1,1,1,0,0,0,0,0,1,2007 Aug,8/1/07,"Bilanges B, Kolesnichenko M, Skinner C, Nair M, Chen M, Stokoe D",Mol Cell Biol,3,6.42,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17395833,0,,0,0,0,0,,0,1,1,0,0,0,0,1,0,2007 Aug,8/1/07,"Hashimoto T, Hussien R, Oommen S, Gohil K, Brooks GA",FASEB J,3,6.791,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17412998,0,,0,0,0,0,,1,1,1,0,0,0,0,0,0,2007 Aug,8/1/07,"Rosenberger P, Khoury J, Kong T, Robinson AM, Colgan SP",FASEB J,2,6.791,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17671178,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Aug 1,8/1/07,"Gius D, Funk MC, Chuang EY, Feng S, Huettner PC, Nguyen L, Bradbury CM, Mishra M, Gao S, Buttin BM, Cohn DE, Powell MA, Horowitz NS, Whitcomb BP, Rader JS",Cancer Res,4,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17671215,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Aug 1,8/1/07,"Dieli F, Vermijlen D, Fulfaro F, Caccamo N, Meraviglia S, Cicero G, Roberts A, Buccheri S, Gebbia N, Salerno A, Eberl M, Hayday AC",Cancer Res,4,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17699774,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Aug 15,8/1/07,"Gavert N, Sheffer M, Raveh S, Spaderna S, Shtutman M, Brabletz T, Barany F, Paty P, Notterman D, Domany E",Cancer Res,2,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17699775,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Aug 15,8/1/07,"Johnson CD, Stefani G, Byrom M, Kelnar K, Ovcharenko D, Wilson M, Wang X, Shelton J, Shingara J, Chin L, Brown D, Slack FJ",Cancer Res,13,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17673551,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Aug 14,8/1/07,"Good KL, Tangye SG",Proc Natl Acad Sci U S A,1,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17707233,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Aug 17,8/1/07,"Lim CA, Yao F, Wong JJ, George J, Xu H, Chiu KP, Sung WK, Lipovich L, Vega VB, Chen J, Shahab A, Zhao XD, Hibberd M, Wei CL, Lim B, Ng HH, Ruan Y, Chin KC",Mol Cell,4,13.156,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17873064,1,0,1,0,0,1,SMD-Experiment-Set-No_4162,1,0,0,0,0,0,0,0,0,2007 Sep 25,9/1/07,"Brouard S, Mansfield E, Braud C, Li L, Giral M, Hsieh SC, Baeten D, Zhang M, Braudeau C, Hsieh F, Dupont A, Pallier A, Moreau A, Louis S, Ruiz C, Salvatierra O, Soulillou JP, Sarwal M",Proc Natl Acad Sci U S A,2,9.598,0,,0,1,,,0,,,,,,,,,Homo sapiens,,Affymetrix,0,0,0,1,1
17881563,1,1,1,1,0,0,GSE5245,0,1,1,0,0,0,0,0,0,2007 Sep 25,9/1/07,"Obst R, van Santen HM, Melamed R, Kamphorst AO, Benoist C, Mathis D",Proc Natl Acad Sci U S A,1,9.598,0,GSE5245,1,1,[u'17881563'],[u'17881563'],1,,TRUE,['17881563'],17881563,3-Apr-08,6-Jul-06,CBDM Z. Lab,Obst R,Mus musculus,16,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,0,1,0,0,1
17881565,1,1,1,1,0,0,GSE6894,1,0,0,0,0,0,0,1,1,2007 Sep 25,9/1/07,"Kosinski C, Li VS, Chan AS, Zhang J, Ho C, Tsui WY, Chan TL, Mifflin RC, Powell DW, Yuen ST, Leung SY, Chen X",Proc Natl Acad Sci U S A,1,9.598,0,GSE6894,1,1,[u'17881565'],[u'17881565'],1,,TRUE,['17881565'],17881565,28-Aug-07,29-Jan-07,Xin Chen,Chen X,Homo sapiens,18,GPL4787: SHEW,0,1,0,0,1
17804732,1,0,1,1,0,0,GSE6936,1,1,1,0,0,0,0,1,1,2007 Sep 1,9/1/07,"He Y, Franco OE, Jiang M, Williams K, Love HD, Coleman IM, Nelson PS, Hayward SW",Cancer Res,0,7.672,1,GSE6936,1,1,,,0,no_citation,TRUE,['17804732'],17804732,1-Sep-07,1-Feb-07,Denise Mauldin,He Y,Homo sapiens,4,GPL4768: FHCRC Human Prostate PEDB cDNA Array v10,0,1,0,0,1
17875716,1,1,1,1,0,0,GSE7161,1,0,0,0,0,0,0,1,1,2007 Sep 15,9/1/07,"Miao ZH, Player A, Shankavaram U, Wang YH, Zimonjic DB, Lorenzi PL, Liao ZY, Liu H, Shimura T, Zhang HL, Meng LH, Zhang YW, Kawasaki ES, Popescu NC, Aladjem MI, Goldstein DJ, Weinstein JN, Pommier Y",Cancer Res,0,7.672,1,GSE7161,1,1,[u'17875716'],[u'17875716'],1,,TRUE,['17875716'],17875716,1-Feb-08,28-Feb-07,audrey n player,None,Homo sapiens,12,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,0,1,0,0,1
17878305,1,1,1,1,0,0,GSE8287,0,1,0,0,0,0,0,0,1,2007 Sep 25,9/1/07,"Van Driessche N, Alexander H, Min J, Kuspa A, Alexander S, Shaulsky G",Proc Natl Acad Sci U S A,0,9.598,0,GSE8287,1,1,[u'17878305'],[u'17878305'],1,,TRUE,['17878305'],17878305,31-Aug-07,25-Jun-07,Nancy E Van Driessche,Van Driessche N,Dictyostelium discoideum,100,GPL5382: BCM/Shaulsky_Dictyostelium_accent_16K_v1.0,0,1,0,0,1
17803908,1,1,1,1,0,0,GSE8279,0,0,0,0,0,1,0,0,0,2007 Sep 7,9/1/07,"Mathieu O, Reinders J, Caikovski M, Smathajitt C, Paszkowski J",Cell,11,29.887,0,GSE8279,1,1,[u'17803908'],[u'17803908'],1,,TRUE,['17803908'],17803908,27-Jun-07,25-Jun-07,Jon Reinders,Mathieu O,Arabidopsis thaliana,6,GPL198: [ATH1-121501] Affymetrix Arabidopsis ATH1 Genome Array,1,1,0,0,1
17616518,1,1,1,1,0,0,GSE8379,0,0,0,1,0,0,0,0,0,2007 Sep 7,9/1/07,"Liko D, Slattery MG, Heideman W",J Biol Chem,5,5.581,1,GSE8379,1,1,[u'17616518'],[u'17616518'],1,,TRUE,['17616518'],17616518,6-Jul-07,5-Jul-07,Warren Heideman,Heideman W,Saccharomyces cerevisiae,8,GPL90: [YG_S98] Affymetrix Yeast Genome S98 Array,1,1,0,0,1
17805294,1,1,1,1,0,0,GSE8382,0,0,0,0,1,0,1,0,0,2007 Sep 6,9/1/07,"Lindell D, Jaffe JD, Coleman ML, Futschik ME, Axmann IM, Rector T, Kettler G, Sullivan MB, Steen R, Hess WR, Church GM, Chisholm SW",Nature,6,28.751,0,GSE8382,1,1,[u'17805294'],[u'17805294'],1,,TRUE,['17805294'],17805294,7-Sep-07,5-Jul-07,Debbie Lindell,Lindell D,Prochlorococcus marinus subsp. pastoris str. CCMP1986,45,GPL5471: MIT-Chisholm Lab Prochlorococcus and cyanophage microarray - MD4-9313 (MD4-9313a520062),0,1,0,0,1
17761794,1,1,1,1,0,0,GSE8519,0,1,0,0,0,0,0,0,0,2007 Sep 4,9/1/07,"Wanner KW, Nichols AS, Walden KK, Brockmann A, Luetje CW, Robertson HM",Proc Natl Acad Sci U S A,2,9.598,0,GSE8519,1,1,[u'17761794'],[u'17761794'],1,,TRUE,['17761794'],17761794,9-Aug-07,18-Jul-07,Hugh Robertson,Robertson HM,Apis mellifera,4,GPL5529: UIUC/WMKCCFG Honeybee Sensory/CYP450 0.7K v1.0,0,1,0,0,1
17785789,1,1,1,1,0,0,GSE8539,1,0,0,0,0,0,0,1,1,2007 Sep 15,9/1/07,"Bles N, Horckmans M, Lefort A, Libert F, Macours P, El Housni H, Marteau F, Boeynaems JM, Communi D",J Immunol,0,6.068,1,GSE8539,1,1,[u'17785789'],[u'17785789'],1,,TRUE,['17785789'],17785789,1-Mar-08,20-Jul-07,Frederick Libert,Bles N,Homo sapiens,16,GPL5621: SFGF HEEBO Human Set v1.00,0,1,0,0,1
17889666,1,1,1,1,0,0,GSE8817,0,0,0,1,0,0,0,0,0,2007 Sep 21,9/1/07,"Pleiss JA, Whitworth GB, Bergkessel M, Guthrie C",Mol Cell,8,13.156,0,GSE8817,1,1,[u'17889666'],[u'17889666'],1,,TRUE,['17889666'],17889666,17-Sep-07,20-Aug-07,Gregg Brooks Whitworth,Pleiss JA,Saccharomyces cerevisiae,72,GPL5052: GUTHRIE_YEAST_SPLICINGARRAY_v20040216a,0,1,0,0,1
17495134,1,1,1,0,0,0,http://bloodjournal.hematologylibrary.org/cgi/content/full/blood-2006-12-059790/DC1,1,0,0,0,0,0,0,0,1,2007 Sep 1,9/1/07,"Winter SS, Jiang Z, Khawaja HM, Griffin T, Devidas M, Asselin BL, Larson RS",Blood,0,10.896,1,GSE14618,1,1,[u'17495134'],[u'17495134'],1,,FALSE,,17495134,29-Jan-09,28-Jan-09,Stuart S. Winter,Winter SS,Homo sapiens,92,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,1,1,1,0,1
17785802,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,2007 Sep 15,9/1/07,"Hystad ME, Myklebust JH, Sivertsen EA, Rian E, Forfang L, Munthe E, Rosenwald A, Chiorazzi M, Jonassen I, Staudt LM, Smeland EB",J Immunol,0,6.068,1,GSE14714,1,1,[u'17785802'],[u'17785802'],1,,FALSE,,17785802,4-Mar-09,4-Feb-09,June  Helen Myklebust,Hystad ME,Homo sapiens,34,GPL3278: NCI/Staudt human 15K v13,0,1,0,0,1
17510242,0,,0,0,0,0,,1,1,1,0,0,0,0,0,0,2007 Sep,9/1/07,"Kashiwagi A, DiGirolamo CM, Kanda Y, Niikura Y, Esmon CT, Hansen TR, Shioda T, Pru JK",Endocrinology,0,5.045,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
